,SMILES,hit_inh,hit_kill
3809,"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O |c:9,t:11|",0,0
3810,O[C@@H]([C@@H](O)[C@H]1CO1)[C@@H]1CO1,0,0
3811,COc1ccc(cc1)C(=O)C=C(O)c1ccc(cc1)C(C)(C)C,0,0
3812,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,0,0
3813,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,0,0
3814,c1nc(cs1)-c1nc2ccccc2[nH]1,0,0
3815,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(cc1)S(C)(=O)=O |c:12|,0,0
3816,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0,0
3817,"Clc1ccc(CC[C@@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1 |&1:7,r|",0,0
3818,"CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1cccc(O)c1 |r,c:5|",0,0
3819,CC1(C)CN(C1)C(=O)c1ccc(cc1)-c1cccc2nc(NC(=O)C3CC3)nn12,0,0
3820,"CC(C)(C)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1ccnc1 |&1:6,r|",0,0
3821,"CC#CCOC(=O)c1c(C)nc2sc3C[C@@H](O)CCc3c2c1N |&1:15,r|",0,0
3822,OC(=O)[C@H]1CN(C\C=C\P(O)(O)=O)CCN1,0,0
3823,OC(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23,0,0
3824,C[C@]1(COc2ccc(cc2)N2CCC(CC2)Oc2ccc(OC(F)(F)F)cc2)Cn2cc(nc2O1)[N+]([O-])=O,0,0
3825,CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1,0,0
3826,Cc1cccc(\C=N\Nc2cc(N3CCOCC3)n3nc(cc3n2)-c2ccncc2)c1,0,0
3827,Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1,0,0
3828,CCCCCCCCCCCCCC(=O)OC(C)C,0,0
3829,C#CCO[C@H]1CN2CCC1CC2,0,0
3830,COc1ccc(cc1)C(NC(=O)c1cnc(nc1O)-c1cccnn1)c1ccc(OC)cc1,0,0
3831,Clc1c2C(=O)CC(=O)c2c(Cl)c(Cl)c1Cl,0,0
3832,OC(=O)C1=CCNCC1 |t:3|,0,0
3833,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,0,0
3834,CC(C)NC[C@@H](O)COc1cccc2ccccc12,0,0
3835,"CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C |c:3,5,11|",0,0
3836,Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0,0
3837,[O-][N+](=O)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,0,0
3838,Nc1cc(c(cn1)-c1nc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F,0,0
3839,"C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1 |c:6,t:8|",0,0
3840,Cn1cccc1\C=C1/C(=O)NC(=O)c2ccccc12,0,0
3841,Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(cc1)S(C)(=O)=O,0,0
3842,Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1,0,0
3843,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0,0
3844,Nc1c(snc1-c1cccc(c1)C(F)(F)F)C(O)=O,0,0
3845,NC(=N)NC(=O)c1cnccn1,0,0
3846,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0,0
3847,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3n[nH]cc23)CC1,0,0
3848,OC(=O)CNC(=O)c1c(O)n(C2CCCCC2)c(=O)n(C2CCCCC2)c1=O,0,0
3849,[O-][N+](=O)c1ccc2nc(COCc3nc4ccc(cc4[nH]3)[N+]([O-])=O)[nH]c2c1,0,0
3850,"C[C@H]1Nc2ccc(Cl)cc2S(=O)(=O)N1 |&1:1,r|",0,0
3851,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1cc(O)c(O)c(O)c1,0,0
3852,C[C@@H]1CNS(=O)(=O)N(C1)c1ccc2c(nccc2c1)C#N,0,0
3853,CCN1C[C@@H](CCN2CCOCC2)C(C1=O)(c1ccccc1)c1ccccc1 |&1:4|,0,0
3854,CCc1cc(-c2n[nH]c(C)c2-c2ccc3OCCOc3c2)c(O)cc1O,0,0
3855,COc1cc(CCC(C)=O)ccc1O,0,0
3856,Nc1nccc(n1)-c1c(ncn1C1CCCCC1)-c1ccc(F)cc1,0,0
3857,"C[C@@H](O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12 |&1:1,r|",0,0
3858,CC(C)C[C@H](N(C)Cc1ccc(cc1)C(C)(C)C)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(C)(C)C,0,0
3859,Cc1c(F)c(ccc1C(=O)N1CCOc2ccc(cc2C1)-c1ccc(N)nc1)S(C)(=O)=O,0,0
3860,CSC[C@H](N)C(O)=O,0,0
3861,BrCCC(=O)N1CC[N+]2(CC1)CC[N+]1(CCN(CC1)C(=O)CCBr)CC2,0,0
3862,COc1ccc(C(C)=O)c(O)c1,0,0
3863,CCN(CC)CCOC(=O)C1(CCCC1)c1ccc(cc1)[N+]([O-])=O,0,0
3864,O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1,0,0
3865,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O,0,0
3866,CNC[C@H](O)c1ccc(O)c(O)c1,0,0
3867,CC1(C)SCN([C@@H]1C(=O)N[C@@H](CNC(=O)NCc1ccccc1)C(O)=O)S(=O)(=O)c1ccccc1,0,0
3868,[O-][N+](=O)c1ccc(Cl)c(c1)[N+]([O-])=O,0,0
3869,CCc1c(C)c2cc3[nH]c(cc4nc([C@@H](CCC(O)=O)[C@@H]4C)c(CC(=O)N[C@@H](CC(O)=O)C(O)=O)c4nc(cc1[nH]2)c(C)c4C(O)=O)c(C)c3C=C,0,0
3870,CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1,0,0
3871,Cln1c(=O)n(Cl)c(=O)n(Cl)c1=O,0,0
3872,CN(C)CCn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1csc(N)n1)C2=O)C(O)=O |t:13|,1,0
3873,[Na].OC(=O)C=C,0,0
3874,O=C1C(=Cc2cccnc2)C(=O)c2ccccc12,0,0
3875,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]2NC(N)=N)O[C@@H](C)[C@]1(O)CO.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]2NC(N)=N)O[C@@H](C)[C@]1(O)CO,0,0
3876,OCC(Br)(Br)Br,0,0
3877,CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1,0,0
3878,"C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)O[P@@](O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12 |a:1,8,10,15,30,36,42,48,54,63,74,75,79,80,&1:70,c:16,20,24,t:22,26,29|",0,0
3879,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,0,0
3880,CCc1ccc(cc1)C1=CC(C)(C)Sc2ccc(cc12)C#Cc1ccc(cc1)C(O)=O |t:9|,0,0
3881,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,0,0
3882,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0,0
3883,CN1C(C(=O)Nc2cc(C)on2)=C(O)c2ccccc2S1(=O)=O |t:12|,0,0
3884,CN1CCN(CC1)C(=O)CN[C@@H]1C[C@H]1c1ccc(OCc2ccccc2)cc1,0,0
3885,CS(=O)(=O)c1ccc(nc1)-c1nnc(\C=C\c2nnc(o2)-c2ccc(cc2)C#N)n1-c1ccccc1Cl,0,0
3886,CN([C@H]1CCCC[C@@H]1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1,0,0
3887,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,0,0
3888,CC(C)[C@@H]1C[C@@]23O[C@]1(O)CC(=C)[C@@H]2CC[C@@H]3C,0,0
3889,CN(C)CCN(C)CCc1ccc(Cl)c(Cl)c1,0,0
3890,"C[C@@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1 |&1:13,&2:11,&3:1|",0,0
3891,CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1 |&1:6|,0,0
3892,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,0,0
3893,COc1ccc(Br)cc1S(=O)(=O)NC(=O)\C=C\c1ccccc1Cc1ccc2ccccc2c1,0,0
3894,Cc1sc(C)c(C(=O)NC2(CC2)c2ccc(cc2)C(O)=O)c1Cc1ccc(cc1)C(F)(F)F,0,0
3895,Clc1cccc(Cl)c1C(=O)NCc1ccc2OCOc2c1,0,0
3896,"CC(C)=CCC[C@@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C |a:9,11,14,16,18,20,23,25,26,29,30,34,36,38,41,43,45,47,49,52,54,56,61,64,&1:6|",0,0
3897,Cc1oc2nc3CCCCc3c(NC(=O)CN3CCCC3=O)c2c1C,0,0
3898,Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1,0,0
3899,Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1 |t:13|,0,0
3900,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,0,0
3901,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCSCC2)c(F)c1,0,0
3902,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)cc2O1,0,0
3903,NC(=N)NC[C@H]1COC2(CCCCC2)O1 |&1:5|,0,0
3904,Fc1cccc(\C=C\C(=O)NC2CC2)c1,0,0
3905,"C[C@@H](S)C(=O)NCC(O)=O |&1:1,r|",0,0
3906,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O |c:5|,0,0
3907,CC1(C)C(=O)NC2=C1C(=O)C(=O)c1ccccc21 |c:6|,0,0
3908,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1,0,0
3909,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)c1cccc(OC)c1,0,0
3910,Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,0,0
3911,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC,0,0
3912,CCOc1ccc2nc(sc2c1)S(N)(=O)=O,0,0
3913,NNC(=O)CC#N,0,0
3914,Oc1ccc(\C=C(/C#N)C(=O)Nc2ccccc2)cc1O,0,0
3915,"CC[C@@](O)(c1ccccc1)c1cccc(c1)C(F)(F)F |&1:2,r|",0,0
3916,Clc1ccc2oc3c(nc([nH]c3=O)[C@@H]3CCCN3)c2c1,0,0
3917,Cln1c(=O)[nH]c(=O)n(Cl)c1=O,0,0
3918,CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc12,0,0
3919,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,0
3920,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1cccs1,0,0
3921,CCCCCCOc1cc2c(cc1N(C)c1ncc(cn1)C(O)=O)C(C)(C)CCC2(C)C,0,0
3922,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C,0,0
3923,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1,0,0
3924,CN1CCc2cc(Br)c(O)cc2[C@@H](C1)c1ccccc1 |&1:12|,0,0
3925,Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O,0,0
3926,"OC[C@H]1O[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:6,&4:8,&5:10,r|",0,0
3927,O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O,0,0
3928,C(C1=NCCN1)c1ccccc1 |t:1|,0,0
3929,COc1cccc(c1F)-c1c(C)n(Cc2c(F)cccc2C(F)(F)F)c(=O)n(C[C@H](NCCCC(O)=O)c2ccccc2)c1=O,0,0
3930,"COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)O[C@H]1CCN(Cc2ccccc2)C1 |c:4,9|",0,0
3931,CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1,0,0
3932,CCCCn1c(CN(Cc2ccc3OCOc3c2)Cc2ccc3OCOc3c2)c(nc1-c1ccccc1)-c1ccccc1,0,0
3933,Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O,0,0
3934,CC(=O)Oc1ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2c1,0,0
3935,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)n1ccc(N)nc1=O,0,0
3936,C1CCc2nnnn2CC1,0,0
3937,COc1cccc(c1)C(=O)Nc1ccc(OCCN2CCOCC2)c(c1)-c1ccnn1C,0,0
3938,[H][C@]12Oc3c4c(C[C@]5([H])[C@](O)(CCC1=O)[C@]24CC[N@+]5(C)CC1CC1)ccc3O,0,0
3939,CCCC[C@@H](CC)COC(=O)c1ccccc1O |&1:4|,0,0
3940,Nc1nc(=O)c2C[C@@H](CCc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1,0,0
3941,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CN(Cc2ccc(F)cc2)CCO1 |&1:15|,0,0
3942,[O-][N+](=O)c1cccc2c(Br)[nH]nc12,0,0
3943,"C[C@@H](COc1ccccc1Cc1ccccc1)N1CCCCC1 |&1:1,r|",0,0
3944,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,0,0
3945,COc1ccc2nc([nH]c2c1)[S@@](=O)Cc1ncc(C)c(OC)c1C |r|,0,0
3946,"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O |c:21,t:27|",0,0
3947,CC(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(CCO)CC3)c2c1,0,0
3948,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,0,0
3949,"CN1[C@@H](CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O |&1:2,r|",0,0
3950,COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C |r|,0,0
3951,CC(C)OCCn1c2cc[nH]c2c(=O)[nH]c1=S,0,0
3952,CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23,0,0
3953,Cc1c[nH]c(=O)n(CCCN2CCN(CC2)c2ccccc2OCC(F)(F)F)c1=O,0,0
3954,ClC1=C(NCCN2CCOCC2)C(=O)c2ncccc2C1=O |c:1|,0,0
3955,COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(nc2cc1OCCCN1CCCCC1)N1CCCN(CC1)C(C)C,0,0
3956,NC(=O)N1c2ccccc2C=Cc2ccccc12 |c:11|,0,0
3957,CC1N2Cc3c(Cl)cccc3NC2=NC1=O |c:14|,0,0
3958,CCCCC1CCN(CCCN2C(=O)COc3cc(F)ccc23)CC1,0,0
3959,CC[C@H](N1CCCC1=O)C(N)=O,0,0
3960,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0,0
3961,CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCC(O)=O,0,0
3962,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,0,0
3963,CC1(C)[C@H]2C[C@@H]1[C@](C)(O)[C@H](O)C2,0,0
3964,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,0,0
3965,O[C@@H]1CCCC[C@H]1N1CCC(CC1)c1ccccc1,0,0
3966,CNc1nc(NCc2ncccn2)c2c(c[nH]c2n1)-c1ccc2ncccc2c1,0,0
3967,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(\C=C/c3scnc3C)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(N)n1 |c:20|,0,0
3968,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc12 |&1:5|,0,0
3969,OCCCNCCCc1ccc(Cl)c(c1)C(=O)NCC12CC3CC(CC(C3)C1)C2,0,0
3970,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,0,0
3971,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,0,0
3972,CCCN[C@H]1CCc2nc(N)sc2C1,0,0
3973,CCCn1c2nc(N)nn2cc(C)c1=O,0,0
3974,Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)nn1,0,0
3975,OC(=O)c1ccccc1,0,0
3976,CCn1cc(C(O)=O)c(=O)c2cnc(nc12)N1CCNCC1,0,0
3977,CCC(C)(C)NC(=N)NC#N,0,0
3978,"C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C |c:11,33|",0,0
3979,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0,0
3980,CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1 |&1:14|,0,0
3981,"COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OC[C@@H](C(O)=O)c3ccccc3)c2c1 |&1:24,r|",0,0
3982,CC(C)(C)c1ccc(CN2CCN(CC2)[C@@H](c2ccccc2)c2ccc(Cl)cc2)cc1 |&1:15|,0,0
3983,CC(C)C[C@H](N(C)C(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)NCC[C@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)C(O)=O,0,0
3984,"Fc1ccc(NC(=O)N2CCc3ccccc3[C@@H]2c2ccc(cc2)C(F)(F)F)cc1 |&1:17,r|",0,0
3985,"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C |c:25,t:21|",0,0
3986,"C1NCc2ccccc2[C@@H]1c1ccccc1 |&1:9,r|",0,0
3987,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(c(=O)[nH]c1=O)C(F)(F)F,0,0
3988,NC(=N)SCc1ccc(cc1)B(O)O,0,0
3989,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2C(C)(C)C)c(O)c(O)c1O,0,0
3990,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0,0
3991,Cc1nnn(C)c1-c1cnc2c(c1)n([C@@H](C1CCOCC1)c1ccccc1)c1cc(ccc21)C(C)(C)O,0,0
3992,C[C@@H](CN1CCCCC1)C(=O)c1ccc(C)cc1 |r|,0,0
3993,Nc1ccc(cc1)S(=O)(=O)Nc1cnc2c(Cl)cccc2n1,0,0
3994,[O-][N+](=O)c1cc(c(\C=C\c2ccc(Cl)c(Cl)c2)cc1\C=C\c1ccc(Cl)c(Cl)c1)[N+]([O-])=O,0,0
3995,CCOc1ccccc1OC[C@H]1CNCCO1 |&1:11|,0,0
3996,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,0,0
3997,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,0,0
3998,"C[C@@H](C(O)=O)c1ccc(C[C@H]2CCCC2=O)cc1 |&1:1,&2:10,r|",0,0
3999,CC(C)(C)NC[C@@H](O)COc1cccc2[nH]c(cc12)C#N |&1:6|,0,0
4000,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,0,0
4001,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0,0
4002,CNC(=O)c1cccc(NC(=O)N2CCC(CC2)Oc2ccccc2Cl)c1,0,0
4003,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(cn2)C#N)[nH]n1,0,0
4004,NS(=O)(=O)C#Cc1ccccc1,0,0
4005,"Clc1cccc(NCC(=O)N[C@@H]2CCCN(C2)c2ncnc3[nH]ccc23)c1 |&1:11,r|",0,0
4006,CCCOc1ccccc1-c1nc(=O)c2n[nH]nc2[nH]1,0,0
4007,CC(C)[C@@H](NC(=O)Cn1c(ncc(N)c1=O)-c1ccccc1)[C@@H](O)c1nnc(o1)C(C)(C)C,0,0
4008,NC[C@H]1CN(Cc2ccccc2)C(=O)C1 |&1:2|,0,0
4009,Fc1cccc(c1)N(Cc1cc(F)c(F)c(F)c1)C(=O)O[C@H]1C[N@@]2CC[C@H]1CC2,0,0
4010,C[C@H](N)C(=O)N[C@]1(C[C@@H](Sc2nnc[nH]2)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O,0,0
4011,NC(=O)C(=C/n1cnc(n1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F)\c1cncnc1,0,0
4012,CC[C@@H](C)NS(=O)(=O)c1ccc(F)c(c1)C(=O)Nc1ccc(F)c(F)c1,0,0
4013,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,0,0
4014,Cc1ccc(=O)n(c1)-c1ccccc1,0,0
4015,CCCCCCC[n+]1ccc(cc1)-c1cc[n+](CCCCCCC)cc1,0,0
4016,CN1CCN2[C@H]3CCN(CCCC(=O)c4ccc(F)cc4)C[C@H]3c3cccc1c23,0,0
4017,CC[C@]1(O)C[C@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](O)[C@]1(O)C(N)=O |c:48|,0,0
4018,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC,0,0
4019,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0,0
4020,"COc1cc2[nH]nnc2cc1C(=O)NC[C@H]1CCCN1CC=C |&1:15,r|",0,0
4021,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NC1(CCCC1)C(=O)NC(c1ccc(F)cc1)c1ccc(F)cc1,0,0
4022,CCCN1CCC[C@@H](C1)c1cccc(O)c1,0,0
4023,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1c(Cl)cccc1Cl,0,0
4024,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\[C@]2(C)O[C@H]2[C@@H]1C |t:34|,0,0
4025,"O=C1Nc2ccccc2C2=N[C@@H](CN3CCN(CC3)c3ccccc3)CN12 |&1:11,r,t:10|",0,0
4026,CC(C)CNc1ccnc(NCc2csc(n2)-c2ccccc2)n1,0,0
4027,CC1(N)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl,0,0
4028,CC(C)Oc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(-c2ncco2)c(OCC(O)=O)c1,0,0
4029,C(Oc1ccccc1C1CC1)C1=NCCN1 |t:13|,0,0
4030,"CN1C(=O)C[C@@H](C1=O)c1ccccc1 |&1:5,r|",0,0
4031,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O |c:17|,0,0
4032,CN(C)CCC[C@]1(OCc2cc(ccc12)C#N)c1ccc(F)cc1 |&1:6|,0,0
4033,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,0,0
